ts_us,channel,len,rssi,mac_hash,eapol,head
253387550,1,186,-72,0425e427a6184353,0,40000000ffffffffffff7e507c9e492f
253405866,1,204,-94,62cba5f006974d33,0,50083a017e507c9e492fd2823d9fb0f0
253424179,1,204,-98,62cba5f006974d33,0,50083a017e507c9e492fd2823d9fb0f0
253443220,1,186,-72,0425e427a6184353,0,40000000ffffffffffff7e507c9e492f
253461534,1,135,-91,d9264e35f7cd6e88,0,40000000ffffffffffff94e6f750c602
253479847,1,204,-93,62cba5f006974d33,0,50003a017e507c9e492fd2823d9fb0f0
253498166,1,186,-69,0425e427a6184353,0,40000000ffffffffffff7e507c9e492f
253516475,1,236,-90,525dfdeee1b4bf9e,0,50083c007e507c9e492f203706aa96c5
253534801,1,236,-90,525dfdeee1b4bf9e,0,50083c007e507c9e492f203706aa96c5
253553513,1,210,-72,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
253571416,1,246,-72,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
253589733,1,250,-72,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
253608049,1,74,-72,8c6255171cd63f97,0,08020000ffffffffffff32823d9fc366
253626187,1,250,-86,e8c5cf156aff9e47,0,80000000fffffffffffff2823d9fb944
253644503,1,246,-86,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
253662817,1,250,-86,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
253681131,1,210,-86,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
253699444,1,210,-72,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
253717758,1,246,-71,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
253736478,1,246,-85,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
253754385,1,250,-84,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
253772700,1,210,-72,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
253791013,1,246,-71,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
253809329,1,250,-72,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
253827644,1,64,-70,8c6255171cd63f97,0,08220000ffffffffffff32823d9fc366
253845783,1,64,-70,8c6255171cd63f97,0,08220000ffffffffffff32823d9fc366
253863925,1,78,-70,8c6255171cd63f97,0,0802000001005e0000fb32823d9fc366
253882064,1,210,-87,a8da6782170c335b,0,80000000fffffffffffff2823d9fb942
253900380,1,246,-88,aea7d1ab30ae1e9d,0,80000000fffffffffffff2823d9fb943
253919098,1,204,-90,ed1615538a1a3ab6,0,50083a01961a08f3768952823d9fb568
253937005,1,246,-84,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
253955321,1,250,-84,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
